origin 	 dest 	 flow 	 cost
21997	26649	50499.89501	0.088485104
21997	40243	20589	1.688793564
21998	4360	106394	3.829996892
21998	7138	8003	2.151836701
21998	37672	0	0.047528
21998	44206	45771	3.262318214
21999	31539	31431	0.03887476
21999	32644	5240	4.011884851
22000	3191	32093	9.347221449
22000	18378	9243	7.049092756
22000	21031	13928.68186	9.751783478
22000	38109	20991.70813	9.573457863
22000	43406	7078	8.244090652
22001	1357	34	5.413124
22001	31440	416	0.09047094
22001	43087	9	7.392527048
22002	9400	2287.442394	0.439052537
22002	21479	1174	2.007527608
22002	27518	8071.485409	0.475269511
22002	33531	6022.718745	2.19810979
22003	7873	3988	2.98719297
22003	10703	3406	0.745271851
22003	37343	7602	6.549069429
22004	4261	0	11.75472
22004	11458	1804	6.894696212
22004	43280	19	3.698476133
22005	5082	0	5.036672
22005	9219	0	3.427183
22005	28207	0	0.346492
22006	1486	5253	1.402666856
22006	1487	295	1.952770002
22006	19883	6620	1.476264013
22006	35437	871	0.959761554
22006	40260	15436	0.995340282
22007	11874	3041	0.217754695
22007	40326	1758	0.409063061
22008	9655	1303	0.032103484
22008	16789	0	0.323264
22008	33707	95	4.298314898
22009	4247	0	11.835398
22009	13742	0	6.909457
22009	44110	6	1.443175098
22010	10597	460	2.000206384
22010	25237	979	2.001172552
22011	26145	15856.864	1.12120469
22011	43751	854	2.000005549
22012	37661	515	2.478328717
22012	43220	6857	1.930411348
22012	44644	0	1.681714
22013	25439	2353	2.112304088
22013	31199	306	1.926889095
22013	34435	167	4.377192255
22014	17596	3375.698165	0.712287479
22014	32474	1583	0.773689072
22014	43290	0	2
22015	24764	2519	1.425371479
22015	28559	547	2.495689746
22016	11081	0	0.572099
22016	32517	0	5.509774
22017	5139	0	2.569706
22017	23783	0	0.281978
22018	4	19701	2.346881951
22018	5	23687	2.404209875
22018	16046	3775	0.309864333
22018	44462	36112	2.966080788
22019	38926	930	3.715676838
22019	42246	127	2.624383
22019	43983	2915	0.095678398
22020	657	100163.6809	1.337630357
22020	12962	0	1.584465
22020	33711	26239	0.988495953
22020	36887	29535.44104	1.171996681
22021	27547	5036	1.685008555
22021	28401	596	0.798143472
22021	30585	3832	0.693224927
22021	43949	5	6.378409301
22022	3701	5573	2.30241361
22022	7804	57780.82258	0.733485339
22022	39277	65922	0.116757476
22023	9989	1963	0.084504791
22023	13966	208	0.18431063
22023	21261	901	0.05874713
22024	6446	2	0.453377003
22024	12847	103	8.894082622
22024	33332	61	1.505215641
22024	33506	135	0.564554852
22025	7908	550	0.91316075
22025	22983	62	2.171807747
22026	10857	474	1.889334226
22026	11678	4495	1.529198892
22026	33384	0	0.719319
22027	24814	1543	2.438844708
22027	24982	284	1.411335687
22027	29113	4	11.29990034
22028	15540	6575	0.524414119
22028	33145	31	3.907245083
22028	35214	1112	0.237620497
22029	934	8312	2.756137833
22029	13057	14	4.704377739
22029	16942	523	1.385516308
22029	19343	9852.176055	2.117159917
22030	2916	405	1.507473003
22030	2922	259	2.299842001
22030	15212	0	1.73138
22030	20783	507	2.071144737
22030	42595	2365	1.4431629
22031	9616	0	2
22031	18698	0	2
22032	9286	75513.3485	0.311737552
22032	26829	55469.13949	0.498225896
22032	27893	30520	0.740193695
22032	28017	24152.41739	0.35392871
22033	21236	278363.3115	0.162672583
22033	24870	182875.374	0.07527921
22033	39979	51204.52588	1.156681567
22033	41352	3763	10.9813429
22034	6689	2565	0.693735294
22034	17202	149	0.665622501
22034	21022	72	0.910014
22034	28291	3679	0.164673351
22035	1204	268	4.957445003
22035	30566	16744	1.244341679
22035	31659	14874	0.018072338
22036	5757	2767	0.321726791
22036	25483	128	5.430827724
22037	3013	27	4.670647
22037	7284	146	12.6569626
22037	27281	2092	0.669542094
22038	12896	0	2
22038	22878	2820	0.479397309
22038	29343	3731	0.996515083
22039	29054	0	0.250964
22039	37074	242	9.700970525
22040	1289	3043	1.38196724
22040	9672	0	2.108251
22040	32399	3524	1.626510098
22040	33265	5457	0.677795071
22041	18482	28349.90712	0.490621965
22041	40927	3136	0.701753079
22042	65	2114	2.419887182
22042	8674	0	2
22042	24801	10853	2.119128341
22043	9256	40	0.057517174
22043	9341	24	6.65450941
22044	35541	301	2.661723302
22044	38986	2216	1.119417232
22045	23753	49	5.623097467
22045	36676	105	2.439186725
22046	8837	10298	0.722404031
22046	19121	882	1.847515482
22047	23169	30720	4.808774532
22047	38045	7019	0.244321989
22048	10851	0	3.708884
22048	34625	55	2.00001976
22048	41178	0	0.444451
22049	12088	0	0.040847
22049	34080	0	0.036732
22050	37826	2191.474375	2.007482137
22050	42462	1241	2.002023052
22051	3067	2	3.085734
22051	3092	1996	2.524507166
22051	8092	583	2.913053766
22051	23742	1791.885129	3.059853158
22052	10796	34097.68074	0.038587105
22052	16827	14520	0.343891802
22053	2339	41974.17809	2.885873753
22053	11216	56558	0.03827172
22053	21673	84117.55741	0.37487855
22053	27956	20831.15823	0.251304642
22054	9564	912	1.671238891
22054	14460	0	7.941398
22054	30664	82	5.456653207
22055	11266	0	4.131356
22055	14294	0	2
22055	27417	79	4.095568213
22055	27839	178	3.706124482
22055	34061	13	5.691094814
22056	15371	19565	1.594162464
22056	33143	18676	1.324954739
22057	16163	0	2.608953
22057	32333	0	0.731029
22058	9960	7840	0.178245283
22058	23952	7328	0.144493797
22058	28016	13224	0.033667309
22059	30841	289558	0.39206442
22059	36123	48105.58075	0.016307426
22060	3280	16176	9.303996453
22060	21490	10523	3.310296803
22060	25813	2828	1.984372744
22060	36663	29528	1.786238915
22061	11122	11	0.289468003
22061	16791	41	4.078728933
22061	21422	1002	4.900531404
22062	20182	27716	1.426486791
22062	22128	3400	0.191546318
22063	7695	31480	0.958430716
22063	14913	14650	0.665094329
22064	18067	0	0.88873
22064	28496	0	0.054541
22065	4143	12614	3.705377959
22065	27881	21400.27999	1.658899975
22065	35650	16365	1.414204558
22066	12193	11064.20524	0.705741408
22066	42254	2853	0.267164003
22067	6905	4532.437869	3.210269782
22067	17190	2150.382952	4.596862957
22067	23119	5011.617048	4.781561117
22067	38136	0	2
22068	17759	16180	0.391813174
22068	23272	24802	0.048645547
22068	24354	1089	0.957606042
22069	12133	11	0.424073004
22069	27835	2206	0.182007957
22069	29256	911	1.035074832
22070	3663	16530.45915	3.397701963
22070	18162	18504.48849	1.483588787
22070	42415	39961.28378	1.539264962
22071	38156	0	17.421886
22072	11052	0	0.147584
22072	29541	0	2.722551
22073	10965	535	2.000292109
22073	23866	2223.765426	2.00773814
22073	30821	66	2.000028455
22074	21111	0	2
22074	42012	79	2.000040768
22074	43735	2	2.000000001
22075	7965	345	0.027407045
22075	34533	5154	0.042551092
22076	11279	0	0.28763
22076	19875	0	0.703729
22077	41449	35363.39285	0.350572287
22077	42929	55351.20925	0.402840379
22078	2392	9984	4.950749233
22078	12573	26117	1.121608938
22078	26426	101449.732	1.107679746
22079	6958	0	2
22080	32750	537	2.995988723
22080	33289	1798	6.957476584
22081	2800	3	8.531348
22081	2801	241	7.769980004
22081	42407	19619.6008	2.435277227
22081	44555	12009	2.419214533
22082	23172	193	4.72141656
22082	43945	699	0.486655177
22083	18132	3608	1.66914635
22083	20966	13371	0.248633613
22084	11806	5003	1.265612348
22084	28158	450	0.098969164
22085	1339	660	9.775779051
22085	15703	1141	9.99403478
22085	38887	181	0.097693546
22086	19975	445	0.237411073
22086	39934	40	1.65278533
22087	1334	185	4.375408001
22087	13729	4104	2.11002166
22087	16619	12	4.436494205
22087	28521	10	7.26325137
22087	31643	374	3.294152914
22088	3630	2128	7.260690555
22088	4895	1122	2.938361896
22088	34408	436	2.160989848
22089	32067	0	0.837501
22089	43335	0	0.509414
22090	3359	2693	0.37892005
22090	21163	10222	0.601084789
22090	27005	209	0.178320299
22090	30587	4099	0.078119496
22090	32849	16622.61705	0.229884241
22091	8958	0	0.044227
22091	10011	0	2
22091	43567	0	4.224328
22092	5832	0	4.252405
22092	7268	0	2.470865
22093	9043	240	0.591895275
22093	19758	366	2.801871791
22093	31219	1323	0.395973041
22094	13521	11	0.194491002
22094	27100	47	0.580146168
22095	5194	5097	0.015367934
22095	5514	26150.17493	1.881506137
22096	10879	0	4.371406
22096	12992	8719.359358	0.124737809
22097	17617	7	5.133372474
22097	42916	10	0.035217
22098	33420	15873	1.216715663
22098	39438	28182	0.118694228
22099	23185	4328	0.591419931
22099	24877	8994	0.387116465
22100	10494	206	0.083989202
22100	25490	3360	1.497552535
22101	15116	132	6.524455428
22101	22974	835	0.289176813
22101	39930	137	0.042289497
22102	8771	877	0.175825716
22102	16168	208	1.919460976
22102	18265	150	2.51724783
22103	13342	21	2.00000017
22103	19853	52	2.000001371
22104	12187	0	2
22104	26952	0	2
22105	1315	168	6.701402001
22105	29149	157	2.46820243
22105	37774	367	2.497844441
22106	1275	2	6.058885
22106	20210	0	2.52374
22106	44490	10	1.526124288
22107	7182	6249	2.878109174
22107	12208	1771	5.284949299
22107	38994	17364	0.019515553
22108	7993	10216.62704	0.316251826
22108	43209	2096	0.047129786
22109	14802	4275	0.070790275
22109	39950	1582	0.034806356
22110	26166	1667	1.645617527
22110	27710	471	0.495635313
22111	1198	725	4.143929027
22111	10628	6	4.218291286
22111	24973	2601	4.268679277
22111	29630	1691	3.784927459
22111	40417	996	2.797330621
22112	4334	3308	7.839982652
22112	40868	901	4.585504792
22112	44470	3898.518049	0.385514408
22113	1131	0	27.667078
22113	7268	0	4.278596
22113	41495	0	2.169024
22114	7676	3	2.308073039
22114	17715	0	1.750946
22114	23231	6	2.647911007
22115	9014	34770.71159	0.120035907
22115	34721	22616	0.059071362
22116	14117	0	0.964784
22116	42208	0	0.010709
22117	10631	2078	0.757420167
22117	32680	9646	3.513010168
22117	33303	1446	0.245589842
22117	44192	15	1.535033002
22118	20548	45	10.47451701
22118	43549	709	0.722400326
22119	11266	534	1.163010226
22119	12250	2176	1.467820716
22119	13347	0	5.492296
22120	8468	698	2.003182543
22120	30876	214	0.034798006
22120	32157	0	2
22121	21943	13365	0.381369231
22121	30849	4620.760808	1.428267376
22121	36400	9582	0.338735755
22122	10781	73424.54059	0.597865869
22122	13693	34861	0.464584147
22122	14534	0	2
22122	43503	0	2
22123	15173	121	1.688688338
22123	25438	2918	0.627944502
22124	31973	0	0.222499
22124	37128	0	0.495216
22125	20022	1797	0.113479826
22125	36961	6091.62704	0.479910568
22126	12999	64	0.574554439
22126	39094	71	2.517418937
22127	27795	1020	2.001288583
22127	32580	240	9.822252726
22127	36457	2399	0.057300365
22128	13031	11087	0.046030197
22128	21162	6952	0.039092639
22128	22062	27716	0.191807769
22129	2651	0	8.597605
22129	13037	0	2.50601
22129	37728	0	3.183084
22130	17078	60	5.257923704
22130	23064	1996	0.080270629
22130	29569	521	2.001773123
22131	12245	0	0.544799
22131	39646	1820.854533	1.934840772
22132	5973	3595	2.084423097
22132	23298	344	6.701349514
22132	43966	105	0.879896615
22133	9452	27908.02002	0.168698262
22133	20505	5817	2.072540068
22134	15804	0	0.496551
22134	19175	20305.30754	0.487960246
22134	34735	65649.50257	0.166104425
22134	44022	16752	0.079285517
22135	15720	1636	0.116676923
22135	21670	1158	0.254142587
22136	3711	84	17.303375
22136	17819	357	2.147834801
22136	37840	0	6.362509
22137	12051	1843	1.099469966
22137	33662	4751	0.871235873
22137	35036	16391.37296	5.569019394
22138	21410	4829	4.673289966
22138	40006	9210.341257	1.77631862
22139	32341	44	3.645120311
22139	38363	498	0.853848246
22139	40933	0	5.102706
22140	12747	478	0.344423954
22140	19207	2277	1.562034889
22141	19303	167085.0774	0.145132029
22141	44767	146244.133	0.265627829
22142	929	55366.4275	1.244442996
22142	7596	17699	1.239052352
22142	12110	14901	1.057942747
22143	5262	1173	1.954514568
22143	22778	234	6.183239699
22144	4055	4027	10.04905133
22144	17058	1440.36034	2.274730634
22144	19550	23	2.101913102
22144	42541	40	0.237486041
22145	20632	190	1.65271987
22145	29589	693	0.168721703
22145	42556	0	2.184716
22146	2431	2905	2.04803432
22146	10649	2602	0.10374838
22146	38647	2160	0.147465036
22146	43383	0	1.460377
22147	35433	235	0.687455604
22147	37869	19	0.060095002
22148	18818	148	2.153758417
22148	25506	1075	1.227448743
22149	21118	243	1.498248949
22149	37435	871	4.317697724
22149	40187	6677.775018	0.913810451
22150	14448	41255	0.04666604
22150	15343	72186.97631	0.050934633
22150	43763	120346.9783	0.05292033
22151	7461	2680	0.224171536
22151	24996	509	2.850538815
22152	10113	478	4.582752994
22152	28453	2459	1.705327229
22152	39208	1584	2.016389807
22153	28107	25	1.054798071
22153	33800	74	0.756095621
22154	10696	98980.80037	0.696074768
22154	19178	35845.03473	0.490118494
22154	29319	17761	2.0413243
22154	39657	63281.02616	0.36427837
22155	4000	14524	1.449135173
22155	4002	16497	3.03966179
22155	6957	12455	0.818437176
22155	23846	0	2
22155	42236	1226	1.104238672
22155	43476	5818	0.530318441
22156	6583	28	0.436728646
22156	42226	168	3.548593203
22157	37825	256	0.215836676
22157	44435	2315	2.143359762
22158	2373	199870.918	3.18190059
22158	18388	7324	2.005379352
22158	23696	69819	0.561598222
22158	30130	39307.47174	1.819929945
22159	17367	15	12.52100831
22159	31171	2	14.46073402
22159	35231	13	1.483788004
22160	16880	906	0.125950775
22160	33470	1212	0.163405607
22160	41309	67	2.620622712
22161	10410	2056	5.123939605
22161	16563	406	2.864716436
22162	22423	15	0.084521002
22162	35903	0	0.027151
22163	4779	166	3.280934528
22163	29466	54655.69569	2.379885354
22163	33297	3664	1.641488871
22163	43555	2923.304306	0.686681382
22164	4448	56250.82041	10.1229336
22164	12985	6	12.39647404
22164	32831	4421	10.15249733
22164	34785	523	0.020499252
22165	6607	43	3.224011288
22165	34537	124	1.031897381
22165	38946	0	4.236868
22166	8963	3460.604887	22.18041866
22166	25125	13	0.443062141
22167	25556	0	3.710651
22167	27660	6380	0.160337764
22167	38310	5543	1.394874699
22168	9052	6	10.24561203
22168	32964	16	1.928411047
22169	22334	2218.558349	0.020084024
22169	34138	14	5.570333059
22170	1890	6068	1.268145078
22170	15765	7894	0.8792759
22170	35659	5915	0.072544613
22171	24587	2188	0.228134092
22171	41752	42519.40366	0.046529765
22172	8631	655	2.292275542
22172	27624	41	1.212350256
22173	4342	5525	1.375464943
22173	20565	0	1.907627
22173	39414	2414	0.386999446
22173	39615	2950	3.010102911
22174	5915	0	8.407867
22174	13333	0	10.742854
22174	29710	0	1.623064
22175	1913	0	1.379572
22175	27247	1212	0.787165493
22175	43466	18789.22869	0.325534656
22176	2057	762	5.132773037
22176	7966	1775	0.020289832
22176	43697	0	3.549127
22177	3279	0	6.493354
22177	19386	4295	4.265324922
22177	42352	5062	3.522604055
22178	1257	22	9.425951
22178	6015	55	2.908428207
22178	21981	262	2.0004484
22178	27177	609	4.365073593
22179	14311	1963	2.000079594
22179	31895	4849	0.559610545
22180	8560	22851.90712	0.390777912
22180	18482	2575	2.304386606
22181	7859	851	2.00103419
22181	8637	0	6.282424
22181	32506	6701.413296	2.119109085
22182	12830	10208	1.480689012
22182	18797	33382.71312	2.689929135
22182	43751	31217	2.556656128
22183	33518	107287	0.176047363
22183	38260	41303.55162	0.124416388
22184	20619	0	0.274703
22184	24452	0	0.237607
22185	7479	0	0.219483
22185	22457	0	4.304093
22186	7857	5816	0.10894754
22186	26885	4501	2.30956538
22187	11740	0	3.37291
22187	29495	0	0.053311
22188	3233	0	9.434708
22188	34299	7331	0.3597993
22188	36230	2353	6.970883226
22189	9529	216	0.147688395
22189	42108	218	0.444565216
22190	16495	10	0.196989009
22190	28809	0	1.800828
22191	26737	37030	0.300392711
22191	40310	7207	1.067450165
22192	17813	18013.71434	0.597164733
22192	24419	21480.98261	3.906872371
22192	26834	1731	4.090968239
22192	29545	16774	0.162733647
22193	11802	0	2
22193	32505	0	2
22194	36349	60	2.329657899
22194	40720	1137	0.241654922
22195	19547	0	0.544158
22195	37473	0	11.224676
22196	6450	6981	0.751271534
22196	13987	1179	0.626837912
22197	2490	0	3.395946
22198	2501	2052	2.975924209
22198	7225	9274.537406	0.28591852
22198	23797	557	1.059105256
22198	24469	1608	1.627493188
22199	18030	47	0.239803999
22199	29865	6	1.901344005
22200	2658	4005	5.646319847
22200	7912	1473	2.203035782
22200	16689	1536	3.436077756
22201	6584	5800	2.21974524
22201	7394	2785	2.030163097
22201	16560	2455	2.039370097
22202	20947	0	0.06163
22202	37409	0	0.051815
22203	10931	3392	5.624942299
22203	32730	4005	0.0962338
22204	3268	3897	7.8134084
22204	3274	19483	6.754010017
22204	17792	98971	6.675452234
22204	42115	41777	0.06803052
22205	13467	145	0.393040516
22205	31802	14	0.073228001
22206	9938	3574	3.513025366
22206	34877	1536	0.180973963
22207	24113	5824.267605	2.221587946
22207	31194	707	2.000554621
22208	1498	7899	1.103670721
22208	8162	1111	1.417002035
22208	23941	11346	1.017634287
22208	42724	17191.85831	0.481614302
22209	16202	24003	0.231365899
22209	24072	67960.20986	0.296490029
22209	30570	39593.19311	1.53729466
22209	43939	305	0.019620023
22210	11077	2698	2.834583242
22210	25542	106	2.796566247
22210	40329	1619	1.021113774
22211	5810	30725.96118	0.816543796
22211	14719	22495.45931	0.979821657
22211	33695	11660	0.803761242
22211	36862	8877.247859	1.52313485
22212	2852	193	4.304141001
22212	30410	30	4.911693338
22212	33298	619	0.388510204
22212	33717	853	0.21034029
22213	19159	0	1.87604
22213	25310	2837	2.289707586
