NewNodeID	Longitude	latitude
40298	-101506707	35219247
40299	-100084200	32757840
40300	-100945573	34889641
40301	-97748487	26271659
40302	-95472243	29833289
40303	-98483885	28958736
40304	-97088754	29178938
40305	-97131957	32714028
40306	-97270939	28147735
40307	-98687431	29738774
40308	-99807387	29948887
40309	-97310800	32958948
40310	-97696644	30149432
40311	-98493839	33872438
40312	-95426659	29351931
40313	-98387352	29422690
40314	-98023254	29572860
40315	-97401474	30878068
40316	-95210283	30325756
40317	-98886272	32373407
40318	-98096634	33713540
40319	-102321570	33501185
40320	-101242482	33793698
40321	-95234578	31916647
40322	-94777276	32160421
40323	-97356938	31101866
40324	-96801741	32796329
40325	-97510455	33801888
40326	-97689427	30621145
40327	-95874620	33134050
40328	-103116935	31915289
40329	-96667276	32139986
40330	-95782217	29585638
40331	-94121936	33415103
40332	-96551726	31381886
40333	-104216868	31066809
40334	-94652415	32983160
40335	-98715186	29763613
40336	-95471742	30421828
40337	-95395423	29931720
40338	-96467222	30491392
40339	-95278018	32332177
40340	-97857354	33464462
40341	-96990174	28801148
40342	-96606684	33208013
40343	-97098433	31637891
40344	-95700900	32520574
40345	-97588019	26269199
40346	-95742389	32422013
40347	-99921136	32626141
40348	-95374761	30936690
40349	-100019482	31671312
40350	-96597624	32768417
40351	-98497293	29424959
40352	-98089764	30153565
40353	-95775290	29801676
40354	-96841811	32968963
40355	-97626789	30196336
40356	-97385535	31819673
40357	-101484782	32302680
40358	-97309010	29087464
40359	-98004683	29076286
40360	-101378247	33198026
40361	-95387430	29555695
40362	-102157900	32011898
40363	-99677283	29826657
40364	-97813802	29796298
40365	-93738044	30725388
40366	-98073329	29769686
40367	-98315511	34083582
40368	-97720234	29276814
40369	-98113548	28308949
40370	-98279423	29627965
40371	-95162851	33836554
40372	-95057432	30331737
40373	-94919239	29364220
40374	-94708974	33045150
40375	-94682791	32182213
40376	-100461624	31497236
40377	-101426526	35782035
40378	-95809161	32520462
40379	-98136012	27261373
40380	-94076695	30345856
40381	-95557883	31718529
40382	-96363092	33079901
40383	-100643245	30566380
40384	-95300359	29891476
40385	-100485994	31451785
40386	-97228597	33001706
40387	-95417576	32648204
40388	-98012532	26447872
40389	-97138040	33102912
40390	-102348594	31338176
40391	-104029651	30665698
40392	-100109195	29874476
40393	-95571788	30672915
40394	-98102902	32710241
40395	-94537957	31973535
40396	-96307413	29247066
40397	-94673417	30576858
40398	-97757088	28168951
40399	-94444605	32704879
40400	-94918810	29364586
40401	-98395156	29285245
40402	-97119317	31500911
40403	-98183456	29573526
40404	-100540979	35702343
40405	-94603805	33500706
40406	-96855891	32917796
40407	-96335675	30628519
40408	-95462679	29647601
40409	-95832140	29777042
40410	-100540193	32455199
40411	-106387220	31930108
40412	-98792268	31798593
40413	-98412937	33914720
40414	-98515049	31100456
40415	-95367057	29723781
40416	-102023931	35822165
40417	-102000526	33684317
40418	-101749210	34187425
40419	-97146790	32959355
40420	-94868438	32349759
40421	-101485826	32076489
40422	-97550831	32080313
40423	-95020293	33612722
40424	-98913316	26931234
40425	-98676808	33995184
40426	-95967500	32049597
40427	-98099424	29372117
40428	-95099359	31720644
40429	-101060192	34305733
40430	-97197697	29251565
40431	-94491147	32091453
40432	-97691318	27750014
40433	-97679823	26195503
40434	-99962560	31957581
40435	-97519286	29852337
40436	-95083822	30735262
40437	-101259911	33660060
40438	-94816059	33028666
40439	-102106887	34450854
40440	-96775702	33323624
40441	-94177409	33103445
40442	-98530934	33967051
40443	-98915256	29311648
40444	-100127564	31950666
40445	-98160701	26230622
40446	-95238737	33273423
40447	-96423952	32877601
40448	-97641303	27806093
40449	-96845075	31709530
40450	-95339977	32341182
40451	-97730578	30356085
40452	-97401764	30363996
40453	-100453497	30540581
40454	-97133217	33624143
40455	-103785561	30710127
40456	-95673696	32692016
40457	-96848763	28801434
40458	-98511614	29388685
40459	-97232497	30903107
40460	-102802388	32448838
40461	-99825124	32290348
40462	-97285173	32534523
40463	-96487409	28950575
40464	-96099205	28785925
40465	-95600593	33138509
40466	-102104361	33689016
40467	-97623116	28778292
40468	-97600560	30676940
40469	-99733753	33145265
40470	-97648893	33506608
40471	-97288419	32712978
40472	-96989994	32497445
40473	-96761873	32796522
40474	-97873510	27506257
40475	-96025384	32793503
40476	-101899816	34289357
40477	-99863617	31326335
40478	-97447399	32821763
40479	-94850064	32387868
40480	-101408153	30481133
40481	-100609834	30851035
40482	-104017420	30675865
40483	-95555503	29873369
40484	-96142921	33716789
40485	-101772472	33414372
40486	-94695854	29886585
40487	-98501981	33909634
40488	-99896506	32751426
40489	-94341823	32411399
40490	-95210576	29832265
40491	-97094507	32050369
40492	-95055472	30731345
40493	-95690204	29430466
40494	-99953632	31733335
40495	-95933466	30193235
40496	-97137600	31524561
40497	-96420703	30437340
40498	-94495210	31427381
40499	-96552524	28677062
40500	-93884725	29948963
40501	-96179064	29383932
40502	-98623995	29338596
40503	-99055102	30841363
40504	-94036508	31964035
40505	-102724829	34725848
40506	-97071428	28057193
40507	-98652748	30235349
40508	-95544488	29812916
40509	-97392800	27794500
40510	-97542908	30639194
40511	-100491587	31900284
40512	-96804440	32727588
40513	-94961255	29721867
40514	-98917345	33221601
40515	-97632128	26190320
40516	-98494265	33853422
40517	-98411888	31890042
40518	-99603135	32278634
40519	-99165662	32106991
40520	-95325908	29729866
40521	-99425462	31854513
40522	-99755292	34300632
40523	-96892386	32692757
40524	-97855372	28280213
40525	-98059480	29676293
40526	-98519711	29566188
40527	-94623086	33251981
40528	-95246522	29497445
40529	-95209168	29429772
40530	-98404237	29374845
40531	-98307717	26895081
40532	-100561258	34526889
40533	-98144509	26451927
40534	-95491296	30487357
40535	-94825904	30913091
40536	-98873476	29618713
40537	-97469951	30453492
40538	-94437727	32429656
40539	-97126450	32647991
40540	-106408281	31986584
40541	-98444622	33890110
40542	-93985296	30424767
40543	-94943610	33169720
40544	-100889794	34398438
40545	-98280759	28151530
40546	-99664423	33599552
40547	-96791162	32783001
40548	-98423598	33572421
40549	-95755694	32570532
40550	-100476390	28726100
40551	-95362830	29761246
40552	-99441027	31747975
40553	-98124492	29452891
40554	-96993172	32488840
40555	-94978761	33010577
40556	-93821241	30134461
40557	-93666959	31211022
40558	-102671287	31936140
40559	-98870093	29268739
40560	-100126406	32551308
40561	-102140261	32959292
40562	-97893849	26343603
40563	-97677064	29519734
40564	-101500988	33939766
40565	-95999197	33488342
40566	-97188375	32281321
40567	-95367740	29762945
40568	-95063119	30601065
40569	-101883941	35262524
40570	-98574920	33918532
40571	-99422734	31812123
40572	-98286642	28431006
40573	-97131800	30747249
40574	-100820127	32318955
40575	-98129216	32806252
40576	-98177925	29503904
40577	-102155137	33807240
40578	-98156200	26334456
40579	-98592722	28012400
40580	-95164910	29251416
40581	-99184062	29969950
40582	-95688012	29674003
40583	-106460890	31781486
40584	-95638836	32792851
40585	-96992262	32856119
40586	-94120843	33412869
40587	-94766478	31870066
40588	-94581813	32736144
40589	-99713100	32732615
40590	-96664969	32997135
40591	-94042812	33199630
40592	-102482734	31844901
40593	-96320248	32117888
40594	-97293516	30110057
40595	-99075562	29350785
40596	-100429260	34464326
40597	-99599387	31217170
40598	-97931746	29548224
40599	-96800218	30639989
40600	-94508965	31844296
40601	-94736185	32495988
40602	-95361857	29752798
40603	-103332548	31473594
40604	-96232669	32132612
40605	-105655310	31171501
40606	-101951700	32744922
40607	-98337257	26319515
40608	-97591012	28973206
40609	-96779234	30559554
40610	-102162347	36197433
40611	-100550888	32451244
40612	-96807891	32778775
40613	-94394356	30610348
40614	-96610861	33128652
40615	-95649893	29936338
40616	-94281976	32883313
40617	-98893923	33269985
40618	-96174255	32574934
40619	-97096161	28920110
40620	-97029852	32808640
40621	-98584286	29547484
40622	-97074597	33619471
40623	-97771934	33888069
40624	-101314113	30134936
40625	-99604184	28894586
40626	-100326248	30879601
40627	-98096764	29242377
40628	-96665683	32279406
40629	-101173936	32627946
40630	-97992341	26084837
40631	-96107105	32947412
40632	-99332896	33211256
40633	-97442734	30717515
40634	-97920811	32152598
40635	-96890797	33124711
40636	-96847247	32813712
40637	-94373658	32545241
40638	-95042887	30738711
40639	-94965889	33016396
40640	-99504028	27537779
40641	-95974532	32145799
40642	-95998876	30274377
40643	-95459360	29706088
40644	-101471155	34593680
40645	-98674717	30737495
40646	-98110335	31603847
40647	-96111675	30913818
40648	-97542165	30343068
40649	-94463476	31856292
40650	-97928633	29904454
40651	-95245043	29456212
40652	-103394161	31460895
40653	-98775511	29985045
40654	-95400312	29711904
40655	-98586424	33579398
40656	-94370622	29555199
40657	-106266756	31651465
40658	-96172409	32524692
40659	-94393890	31909140
40660	-97719381	32909907
40661	-94059883	33135677
40662	-99233079	33595927
40663	-98540307	30293969
40664	-95905247	32241548
40665	-97160694	32514898
40666	-95828918	31760803
40667	-98202797	26198071
40668	-98190383	26277052
40669	-100222044	35023176
40670	-96153154	29765640
40671	-99089991	26587535
40672	-98147235	30141350
40673	-98084778	30727869
40674	-97710040	27277422
40675	-99106053	28674647
40676	-97867837	31642535
40677	-96045452	30251063
40678	-97719052	31834235
40679	-94735040	32202834
40680	-102223234	34010786
40681	-95868073	32928200
40682	-98844665	29182568
40683	-98818216	33676721
40684	-97960239	33816993
40685	-96487809	30028211
40686	-95457356	30206823
40687	-95600945	32061587
40688	-97362476	31834470
40689	-101806057	33324752
40690	-97093161	31399107
40691	-95698625	29038672
40692	-99473933	27519324
40693	-99713402	33158792
40694	-94294078	30053163
40695	-96533691	33821089
40696	-97370508	30337131
40697	-96856837	32734951
40698	-97444178	32737203
40699	-98622663	32475149
40700	-98340965	30843497
40701	-96501472	33061507
40702	-100895039	34699015
40703	-97547052	27585815
40704	-94910691	30678856
40705	-96319127	32529310
40706	-98647469	32000621
40707	-98453598	33407045
40708	-94899193	30575070
40709	-96156994	31940733
40710	-102462760	34646333
40711	-94929709	31129283
40712	-103545384	31410241
40713	-95556905	33661319
40714	-96150560	33692762
40715	-101168967	35558620
40716	-99236565	33595619
40717	-99121543	29841911
40718	-95770635	30216574
40719	-94678905	30704232
40720	-94986123	32514635
40721	-106525643	31788080
40722	-96976133	32548020
40723	-95019797	29401077
40724	-97470887	33050204
40725	-98879272	33840265
40726	-97290556	32801387
40727	-99399001	27484725
40728	-96963485	30355386
40729	-98999617	30189365
40730	-94796768	32507040
40731	-97596045	26101435
40732	-96997417	32482046
40733	-96842806	29999293
40734	-98281702	29853850
40735	-96336289	33079250
40736	-96177776	29158653
40737	-94199566	33019199
40738	-100517980	33780562
40739	-98089264	30144627
40740	-94986682	32436248
40741	-93986109	31248692
40742	-103650654	30360494
40743	-100864257	32388445
40744	-94811435	32276248
40745	-98377852	29602165
40746	-95329961	30828136
40747	-95341368	32345248
40748	-101899104	35205957
40749	-99729451	29160281
40750	-100235804	33133598
40751	-99023604	26398521
40752	-94910773	32310677
40753	-101989119	31651450
40754	-96326528	30634200
40755	-97232596	32551571
40756	-97863373	26258787
40757	-100537050	32445827
40758	-95499926	33013797
40759	-97383332	31250373
40760	-98774906	32960780
40761	-100441700	31460653
40762	-95368776	29756920
40763	-98193414	31990794
40764	-98377814	26191631
40765	-102360266	31490354
40766	-98282484	32163704
40767	-99197571	29186106
40768	-94187148	30309001
40769	-97114994	33368538
40770	-96260509	29177542
40771	-100015682	32471054
40772	-99569609	31555549
40773	-98410737	29543788
40774	-97868843	30017098
40775	-99117467	32184195
40776	-96936355	33298671
40777	-96903850	32674661
40778	-96677585	33801901
40779	-94307932	30366061
40780	-99739000	32490455
40781	-99810134	33445057
40782	-96854710	32362462
40783	-99183481	28671965
40784	-97027996	32645766
40785	-100339048	34482893
40786	-98064323	28876530
40787	-103021890	30374329
40788	-97957560	27256886
40789	-99026611	29819536
40790	-98245851	27749421
40791	-97515145	32282016
40792	-97342485	32883741
40793	-101839832	33722404
40794	-102298250	32087019
40795	-96357733	31275873
40796	-98823482	33990828
40797	-97557750	33540178
40798	-101468082	32254561
40799	-96078442	29399474
40800	-99470612	27505371
40801	-94781228	33533281
40802	-98718659	33588797
40803	-104830758	31045863
40804	-96792263	28525552
40805	-97724065	30295921
40806	-98021222	33524462
40807	-95105752	32137035
40808	-97442272	31049103
40809	-98084859	29722404
40810	-100226667	34434707
40811	-99034381	32038393
40812	-96254573	29205683
40813	-96276699	31626456
40814	-95224708	31933226
40815	-97103317	31586442
40816	-98492673	29267317
40817	-96591205	31194634
40818	-96637027	31280482
40819	-101919809	35186543
40820	-101919715	34456587
40821	-98215571	32239839
40822	-96976907	30853186
40823	-98142691	32854239
40824	-97087029	33559358
40825	-98964037	30737981
40826	-98415851	29453006
40827	-101141036	34291693
40828	-102992472	31376515
40829	-97360324	31092887
40830	-98537642	33578409
40831	-102305482	34228132
40832	-97585275	29589417
40833	-97673707	33158453
40834	-98510919	29848379
40835	-97217644	31287949
40836	-98177441	32863849
40837	-97878002	29618579
40838	-97190297	33666934
40839	-97677666	30518724
40840	-95085733	30324944
40841	-96855699	32324643
40842	-98319718	33731302
40843	-96964374	33791093
40844	-96179045	31841827
40845	-94597665	33169840
40846	-97781831	29770964
40847	-96899654	32864369
40848	-97251651	32805983
40849	-99746464	32391547
40850	-97765484	27642312
40851	-100482899	34319778
40852	-96681270	33763396
40853	-95996390	32095243
40854	-98499184	30102393
40855	-96780397	29702497
40856	-96502158	29050988
40857	-94970525	32523261
40858	-102405878	31809729
40859	-95749762	32278174
40860	-99901578	32557480
40861	-100119250	31855447
40862	-96098675	33154423
40863	-95538257	32897670
40864	-95644985	29808432
40865	-97673344	26172775
40866	-100489869	36446968
40867	-94884566	30043940
40868	-98654136	29231620
40869	-99861450	28518354
40870	-96013978	31417045
40871	-96812040	33149685
40872	-103917890	30595700
40873	-98485329	29386351
40874	-98200223	33734462
40875	-96616877	33634928
40876	-94970840	32342985
40877	-98199515	29189519
40878	-97068480	30403445
40879	-96826290	32829865
40880	-98122909	26183139
40881	-97775171	27938139
40882	-95430802	32971899
40883	-99021456	32956716
40884	-99468796	27502332
40885	-98070983	31310216
40886	-97876078	30232287
40887	-99005129	29942334
40888	-96556055	32654186
40889	-94383299	32570102
40890	-96494428	29417168
40891	-95366112	29739537
40892	-95801947	31645782
40893	-96822798	32826853
40894	-94617822	31532696
40895	-97609652	33527090
40896	-94255133	33143813
40897	-97388048	30563101
40898	-98003280	30710147
40899	-97710730	26115711
40900	-95507602	33650088
40901	-94882455	33480393
40902	-97757102	30308892
40903	-96838117	32921659
40904	-98205955	33786202
40905	-94339272	32175425
40906	-102104841	33650188
40907	-98879173	33180912
40908	-100625505	34218913
40909	-96409746	32675105
40910	-95680129	30203091
40911	-97096601	33595678
40912	-95267519	32313385
40913	-95497720	32984610
40914	-99955740	34576233
40915	-96790596	32719392
40916	-97099440	32828524
40917	-98862606	31865599
40918	-94680366	31814834
40919	-96102067	32147818
40920	-97698011	29754764
40921	-99489867	31582271
40922	-94967222	32991109
40923	-102542356	31869089
40924	-97088652	28030837
40925	-95816290	33344823
40926	-94917246	31800759
40927	-96301023	30549898
40928	-96899604	30345340
40929	-97080870	32575727
40930	-100204453	34418515
40931	-95641152	29371255
40932	-97503073	27559664
40933	-94716912	31230537
40934	-97839907	33668528
40935	-99885716	28543615
40936	-101378229	35338794
40937	-98799963	31681826
40938	-95682072	31533964
40939	-101565746	35729520
40940	-95592186	33171929
40941	-101554040	30727063
40942	-98506173	33243000
40943	-97710103	27293547
40944	-96424636	31934091
40945	-101666515	32976154
40946	-98871771	29360680
40947	-95212416	32226477
40948	-97977443	29569056
40949	-97387216	27739218
40950	-102035806	35690745
40951	-99999153	31389012
40952	-98308388	30000036
40953	-99693583	32081799
40954	-95159838	32948019
40955	-102596026	36007611
40956	-98214651	30193092
40957	-97209741	31086434
40958	-94641803	30142933
40959	-97572874	33895126
40960	-98233357	27606299
40961	-99467319	29323275
40962	-101155216	33695240
40963	-97330779	28918339
40964	-94908081	32774177
40965	-99327493	31095975
40966	-97352812	32736372
40967	-99118855	30011061
40968	-96258611	29095429
40969	-97131976	33216547
40970	-104176550	29417436
40971	-95081172	29522721
40972	-98349957	30543733
40973	-97813782	32758389
40974	-95130030	33090721
40975	-95138206	32291227
40976	-94793366	32498050
40977	-97062593	29197703
40978	-97595498	33636662
40979	-98570610	33342070
40980	-93989352	31413952
40981	-98695956	33139086
40982	-96040802	29238787
40983	-98421489	32542527
40984	-98626525	30983525
40985	-95779422	31224742
40986	-97609308	26121577
40987	-98176634	26193258
40988	-102717625	32087323
40989	-96922393	29664991
40990	-96572002	29693308
40991	-98038847	33524952
40992	-95733292	29390932
40993	-97639266	26480544
40994	-97802572	32118741
40995	-104938928	31051720
40996	-95541354	30426553
40997	-97854137	33466186
40998	-96851655	32380447
40999	-97226768	26073409
41000	-97187402	29040871
41001	-96351073	30631536
41002	-99270667	26907482
41003	-97317423	31865381
41004	-95951037	29786084
41005	-95138787	30491780
41006	-94889921	30043756
41007	-94099960	32676230
41008	-96889119	31330038
41009	-97567179	33726945
41010	-97495060	32724452
41011	-94743138	31307555
41012	-97115541	33370380
41013	-100822847	31908853
41014	-102081117	33650198
41015	-94573003	32661718
41016	-97441742	29503674
41017	-97180711	30929986
41018	-97680628	32681373
41019	-96123281	32376353
41020	-99287283	29444280
41021	-96860412	32766973
41022	-99522627	27599829
41023	-96408561	30194024
41024	-96808730	33095568
41025	-94611775	32147867
41026	-95736661	31128477
41027	-94753422	31497908
41028	-96338355	33437959
41029	-95031565	32146680
41030	-95902056	29506008
41031	-99376001	31167982
41032	-97885713	30172713
41033	-101844560	33548710
41034	-97710114	31434443
41035	-101709110	34233821
41036	-100642267	33676633
41037	-96575874	32163424
41038	-95330213	31584347
41039	-97431300	29138948
41040	-97078493	29471491
41041	-94963136	32643456
41042	-95487908	32663159
41043	-97623739	33945549
41044	-106416365	31783800
41045	-97640003	30447002
41046	-96602246	30174180
41047	-94303156	32557344
41048	-96812691	32741745
41049	-96146796	33696825
41050	-96154728	33216737
41051	-105074824	31745175
41052	-95614169	29685068
41053	-95130202	32136890
41054	-97125965	32153357
41055	-94042880	33018942
41056	-101992386	33991560
41057	-98580303	31132223
41058	-99021016	33185094
41059	-96252097	30731081
41060	-99179446	33086060
41061	-95535028	33325261
41062	-102145701	31157890
41063	-99196827	30403746
41064	-94202701	33035161
41065	-95747156	29322592
41066	-99024233	32333651
41067	-97614647	33456040
41068	-96921547	32239129
41069	-97836743	29886593
41070	-101758447	34399552
41071	-98159186	31918516
41072	-98946136	30317888
41073	-95150173	31793858
41074	-103019846	36375017
41075	-97553922	25937614
41076	-98948001	33365642
41077	-95286173	29599778
41078	-100212400	32640647
41079	-98301162	26860139
41080	-96983042	28830398
41081	-95294393	32353477
41082	-97696738	26105316
41083	-102649576	32719095
41084	-100738292	31044179
41085	-97466168	25920260
41086	-106343902	31689891
41087	-97596802	26218250
41088	-97746373	29995659
41089	-95069301	32696176
41090	-103800036	30274360
41091	-98248289	28942071
41092	-96198069	33570872
41093	-95269471	30001064
41094	-97184389	25986610
41095	-97108395	30209836
41096	-95028390	29441598
41097	-97177008	32215285
41098	-98244284	29018546
41099	-96891918	28850852
41100	-100943744	34622686
41101	-98070438	31313193
41102	-98687883	33614099
41103	-97372577	31273783
41104	-100032622	29720794
41105	-98779450	33344926
41106	-95363992	29780796
41107	-96790897	32351799
41108	-97327821	32746596
41109	-94817128	30702651
41110	-101274898	31564391
41111	-94715383	32534768
41112	-98496510	32565626
41113	-94126138	33137963
41114	-102135221	34115703
41115	-97388064	31950190
41116	-99503083	27530590
41117	-98358053	29615904
41118	-102724854	34728239
41119	-96534947	33755216
41120	-104847720	31798948
41121	-102370140	31781354
41122	-101795812	33152019
41123	-95485993	29866087
41124	-95441006	29728610
41125	-97348323	32661722
41126	-95520309	28988138
41127	-97705537	30285221
41128	-98251579	29935258
41129	-96261984	30779026
41130	-96859945	32425052
41131	-97289996	27921969
41132	-96189550	29245099
41133	-94424484	30754932
41134	-94825713	32177389
41135	-102648362	32413057
41136	-102084248	33821128
41137	-96573809	29695846
41138	-101805911	33283012
41139	-95526250	30617059
41140	-94711249	31696227
41141	-97748708	27674411
41142	-98138954	32406362
41143	-96270899	33549102
41144	-102535037	36500404
41145	-97787359	32448239
41146	-96909285	32305732
41147	-101826029	34650884
41148	-97552914	33503308
41149	-96560651	33658681
41150	-96897382	32907701
41151	-101381204	35337394
41152	-95158868	32222583
41153	-95765208	32874376
41154	-95315527	33049414
41155	-95546499	33737957
41156	-99335333	31114239
41157	-98117278	31745027
41158	-95568622	30803281
41159	-101366963	32105967
41160	-97099228	28922775
41161	-94875961	29868189
41162	-104362181	29560574
41163	-98322939	30642194
41164	-98352393	30748643
41165	-99805365	33487122
41166	-98245898	29523392
41167	-94902860	30035388
41168	-95043085	32074364
41169	-99357402	28026749
41170	-98413998	33914723
41171	-98547596	28470758
41172	-97597768	33758013
41173	-100806033	35436529
41174	-96750463	28925274
41175	-99178035	33011400
41176	-97019120	30813620
41177	-94145140	30117047
41178	-100108988	30824256
41179	-98416199	26230267
41180	-95108926	32379568
41181	-97915180	31081255
41182	-98264958	29060923
41183	-97319747	29783213
41184	-96516323	31701055
41185	-98043688	28585203
41186	-97774592	30523933
41187	-95602781	33137558
41188	-94503098	33373490
41189	-97230211	33828351
41190	-97369624	27707247
41191	-97130454	32550314
41192	-94340210	31762805
41193	-97074956	31275128
41194	-102558615	33787027
41195	-95833725	31029215
41196	-96974466	28846370
41197	-101167725	35327061
41198	-98791422	31796891
41199	-97244672	32156359
41200	-100800565	34024352
41201	-96910967	33561093
41202	-98310301	29708830
41203	-98615148	33299299
41204	-96303491	29173897
41205	-99519331	34262889
41206	-97608004	26117279
41207	-97157714	27924114
41208	-96822344	32674816
41209	-96682683	32945033
41210	-97097255	32721223
41211	-97009760	32104326
41212	-95540822	30726429
41213	-102831950	30933330
41214	-101312019	34405803
41215	-99188069	32695580
41216	-95518480	31703580
41217	-96585041	33729117
41218	-97392342	31110953
41219	-94277454	32494367
41220	-99844380	29935545
41221	-99194824	33210955
41222	-94242791	30396732
41223	-96994344	32743438
41224	-94270195	31261251
41225	-94372704	32572888
41226	-101758250	33323581
41227	-97280673	27671695
41228	-98694335	33140536
41229	-94046421	33423176
41230	-102484036	36036525
41231	-97999507	33953196
41232	-97877946	27545550
41233	-96546881	30617008
41234	-94866054	32425144
41235	-95209199	32019925
41236	-102408141	30146187
41237	-98019393	33638943
41238	-104071867	31083057
41239	-96491857	31685091
41240	-98583358	33052194
41241	-95040597	29540927
41242	-95430125	30043924
41243	-98702426	31920831
41244	-100271870	35903644
41245	-98932125	29277694
41246	-96792338	32782816
41247	-96555135	33775181
41248	-95274045	32387274
41249	-97860654	26407173
41250	-98074868	32920302
41251	-93696927	30129167
41252	-97802526	27272965
41253	-96536920	33635237
41254	-96611419	33796023
41255	-97899908	30568728
41256	-94407626	32003178
41257	-100662503	33362137
41258	-96829445	32833750
41259	-101764380	34117288
41260	-98631115	33147783
41261	-97331649	32742535
41262	-94953599	32483394
41263	-97989169	29627858
41264	-95659036	31989721
41265	-95475164	29783548
41266	-98536209	33914061
41267	-101777195	35178379
41268	-96368212	30653174
41269	-98673817	33002028
41270	-95512335	28984857
41271	-97576517	30927747
41272	-98161807	31743340
41273	-97859121	28905475
41274	-98701371	33361186
41275	-94756704	30794134
41276	-96612165	30028889
41277	-94002107	31349201
41278	-102107171	34902731
41279	-96363358	30719327
41280	-98524096	31910677
41281	-96302744	32737087
41282	-99502675	27544089
41283	-97192366	33201819
41284	-95280000	30214938
41285	-102974759	29579701
41286	-97580171	31807909
41287	-94424915	33397633
41288	-102648521	30877665
41289	-99570299	31602301
41290	-98160012	31064442
41291	-95278251	31999983
41292	-96842299	32070153
41293	-99939007	30500035
41294	-102264972	34644055
41295	-97488355	33501077
41296	-95943408	30585439
41297	-95418320	29720398
41298	-99946592	34520805
41299	-103326835	31781808
41300	-101969573	34313036
41301	-98307593	31931027
41302	-97108236	32014700
41303	-101128653	36242172
41304	-97248425	30270837
41305	-98702978	31752271
41306	-101754899	33837776
41307	-99715345	33430032
41308	-95386920	29658094
41309	-95861058	33264241
41310	-96961480	29787912
41311	-97101571	29511651
41312	-102093290	31985782
41313	-96226669	33227765
41314	-95751454	29083299
41315	-98784764	33578622
41316	-93941879	29992106
41317	-104686974	30067159
41318	-98448730	31635276
41319	-96263986	30134465
41320	-98675252	30234025
41321	-98740064	33157061
41322	-96814311	32729510
41323	-97844843	33308464
41324	-97317893	32764694
41325	-95342899	32007259
41326	-98340835	30273815
41327	-94450928	31988512
41328	-97273706	30670956
41329	-98558328	34098348
41330	-95837467	33129336
41331	-97987139	28954570
41332	-100368308	32484330
41333	-97922224	29628633
41334	-95305554	31430529
41335	-98803733	30225102
41336	-96066152	28996596
41337	-97661330	30404326
41338	-95164288	30232244
41339	-96559294	31739481
41340	-99517427	33335426
41341	-99906877	33259215
41342	-97324579	27685772
41343	-97495543	30775143
41344	-95789300	29559444
41345	-101800790	34239361
41346	-97353628	32964062
41347	-96839982	32697887
41348	-101206857	33048026
41349	-98476980	29320613
41350	-98561427	33297258
41351	-96984404	28789941
41352	-95612886	29912034
41353	-98402713	29109607
41354	-96795427	32773259
41355	-99100883	32250349
41356	-98524642	29444880
41357	-96532851	33140934
41358	-102895424	34525042
41359	-103252713	29954824
41360	-95279600	32481864
41361	-95153107	32584415
41362	-101393154	32087587
41363	-102880727	30893754
41364	-96869747	29794525
41365	-98744945	30509205
41366	-101363660	35346051
41367	-99777552	32551475
41368	-96699636	33670983
41369	-95409128	29790814
41370	-102882806	34513516
41371	-95713022	29655860
41372	-100275113	32016377
41373	-97924409	30889740
41374	-100146256	32494490
41375	-99125151	33549023
41376	-97348325	32648758
41377	-97352269	32734050
41378	-96451441	32082750
41379	-100528590	36390729
41380	-98891463	33177664
41381	-100126181	32884628
41382	-97117126	31972023
41383	-95169757	33068477
41384	-96991603	33003471
41385	-95883649	31396922
41386	-100030093	36116846
41387	-99155392	32079552
41388	-102361170	31471905
41389	-100860886	32691871
41390	-102353249	31396398
41391	-102644476	32711132
41392	-98193346	26196333
41393	-93906147	31354585
41394	-102084916	32062472
41395	-98170410	26302202
41396	-97946915	29772535
41397	-98739590	32222089
41398	-94342654	32133059
41399	-97398170	27721580
41400	-94701938	32797322
41401	-94979257	29357835
41402	-97313057	32750558
41403	-96762959	29355413
41404	-94777995	32449148
41405	-106427985	31869374
41406	-94851716	29979296
41407	-95599145	31395964
41408	-94991045	29401508
41409	-94928444	30736392
41410	-95946911	33131919
41411	-96248743	31431018
41412	-98094792	30191590
41413	-95875600	32119483
41414	-95350626	29767450
41415	-95197131	29712382
41416	-96682412	32777045
41417	-104634686	31051000
41418	-94079130	33385964
41419	-98524718	28931237
41420	-101068193	33801790
41421	-98421550	29560920
41422	-98172396	33556284
41423	-98546277	29417877
41424	-95598739	33653879
41425	-96803111	33152726
41426	-93973088	31687897
41427	-97164340	33587589
41428	-98174450	30766390
41429	-94545267	31562555
41430	-98017528	27792002
41431	-97748671	29602318
41432	-99626332	32428044
41433	-96658003	30125134
41434	-100069720	34228915
41435	-98390451	30617088
41436	-95484902	32673677
41437	-98479983	29412443
41438	-94716285	32433872
41439	-96820883	32790587
41440	-98312500	31749553
41441	-100180635	34417695
41442	-94957400	32490588
41443	-105333650	31336573
41444	-96332303	32974968
41445	-93996727	30936177
41446	-94861212	29246109
41447	-98452504	30364593
41448	-94104328	32604254
41449	-97518652	31055697
41450	-95297138	31435350
41451	-97320269	32667035
41452	-95773589	33624949
41453	-102536510	33987120
41454	-96544267	29839160
41455	-95240670	29732584
41456	-99502631	27529293
41457	-97385685	32461421
41458	-96614918	33655687
41459	-98901207	29967099
41460	-97788379	32729750
41461	-103027523	36380320
41462	-94168905	29840537
